Subject,Age1,AgeGroup,Gender,GrammarProd,VocabProd,Item,Trial1,Trial1_ChosenFoil,Trial2,Trial2_ChosenFoil
5153,42.66666667,1,1,0.13,0.38,pluff,1,target,1,target
5153,42.66666667,1,1,0.13,0.38,taf,1,target,0,known-w-property
5154,47.96666667,1,2,0.5,0.31,fep,1,target,1,target
5154,47.96666667,1,2,0.5,0.31,gelp,1,target,0,known-wo-property
5154,47.96666667,1,2,0.5,0.31,merf,1,target,0,novel-wo-property
5154,47.96666667,1,2,0.5,0.31,pluff,0,known-w-property,0,known-wo-property
5154,47.96666667,1,2,0.5,0.31,taf,1,target,1,target
5156,40.63333333,1,1,0,0.31,fep,0,known-w-property,0,known-w-property
5156,40.63333333,1,1,0,0.31,gelp,0,known-w-property,0,known-w-property
5156,40.63333333,1,1,0,0.31,merf,0,known-w-property,0,known-w-property
5156,40.63333333,1,1,0,0.31,pluff,0,known-w-property,1,target
5156,40.63333333,1,1,0,0.31,taf,0,known-w-property,1,target
5157,55.83333333,2,1,0.5,0.31,fep,0,novel-wo-property,1,target
5157,55.83333333,2,1,0.5,0.31,gelp,0,novel-wo-property,0,known-w-property
5157,55.83333333,2,1,0.5,0.31,merf,0,known-w-property,1,target
5157,55.83333333,2,1,0.5,0.31,pluff,0,known-w-property,0,known-wo-property
5157,55.83333333,2,1,0.5,0.31,taf,0,known-w-property,0,known-w-property
5160,52.73333333,2,1,0.63,0.56,fep,0,known-w-property,0,known-wo-property
5160,52.73333333,2,1,0.63,0.56,gelp,1,target,0,known-wo-property
5160,52.73333333,2,1,0.63,0.56,merf,0,novel-wo-property,0,known-w-property
5160,52.73333333,2,1,0.63,0.56,pluff,0,known-w-property,0,known-wo-property
5160,52.73333333,2,1,0.63,0.56,taf,0,known-w-property,0,novel-wo-property
5161,51.66666667,2,1,0.25,0.25,fep,0,known-w-property,1,target
5161,51.66666667,2,1,0.25,0.25,gelp,0,known-w-property,0,known-w-property
5161,51.66666667,2,1,0.25,0.25,merf,1,target,0,novel-wo-property
5161,51.66666667,2,1,0.25,0.25,pluff,0,known-w-property,0,known-w-property
5161,51.66666667,2,1,0.25,0.25,taf,1,target,0,novel-wo-property
5162,59.53333333,2,2,0.81,0.88,fep,1,target,1,target
5162,59.53333333,2,2,0.81,0.88,gelp,1,target,1,target
5162,59.53333333,2,2,0.81,0.88,merf,1,target,0,known-wo-property
5162,59.53333333,2,2,0.81,0.88,pluff,1,target,1,target
5162,59.53333333,2,2,0.81,0.88,taf,1,target,1,target
5164,56,2,1,0.19,0.5,fep,0,known-w-property,0,novel-wo-property
5164,56,2,1,0.19,0.5,gelp,0,novel-wo-property,0,known-wo-property
5164,56,2,1,0.19,0.5,merf,0,known-w-property,1,target
5164,56,2,1,0.19,0.5,pluff,1,target,0,novel-wo-property
5164,56,2,1,0.19,0.5,taf,0,known-w-property,0,known-w-property
5166,60.06666667,3,2,0.5,0.25,fep,0,known-w-property,0,novel-wo-property
5166,60.06666667,3,2,0.5,0.25,gelp,0,novel-wo-property,1,target
5166,60.06666667,3,2,0.5,0.25,merf,1,target,0,novel-wo-property
5166,60.06666667,3,2,0.5,0.25,pluff,0,novel-wo-property,0,known-wo-property
5166,60.06666667,3,2,0.5,0.25,taf,0,known-w-property,0,known-wo-property
5168,47.73333333,1,2,0.44,0.19,fep,0,known-w-property,0,known-wo-property
5168,47.73333333,1,2,0.44,0.19,gelp,0,known-w-property,0,known-wo-property
5168,47.73333333,1,2,0.44,0.19,merf,0,known-w-property,0,novel-wo-property
5168,47.73333333,1,2,0.44,0.19,pluff,1,target,1,target
5168,47.73333333,1,2,0.44,0.19,taf,0,novel-wo-property,0,novel-wo-property
5169,40.86666667,1,2,0.44,0.19,fep,0,known-w-property,1,target
5169,40.86666667,1,2,0.44,0.19,gelp,1,target,0,known-wo-property
5169,40.86666667,1,2,0.44,0.19,merf,0,known-w-property,0,known-wo-property
5169,40.86666667,1,2,0.44,0.19,pluff,0,known-w-property,0,known-w-property
5169,40.86666667,1,2,0.44,0.19,taf,0,known-w-property,0,novel-wo-property
5173,40.63333333,1,1,0,0.38,fep,0,known-w-property,0,known-wo-property
5173,40.63333333,1,1,0,0.38,gelp,0,known-w-property,0,known-wo-property
5173,40.63333333,1,1,0,0.38,merf,0,known-w-property,0,NA
5173,40.63333333,1,1,0,0.38,pluff,0,known-w-property,0,known-wo-property
5173,40.63333333,1,1,0,0.38,taf,1,target,1,target
5175,57.2,2,2,0.56,0.31,fep,0,novel-wo-property,0,novel-wo-property
5175,57.2,2,2,0.56,0.31,gelp,1,target,0,novel-wo-property
5175,57.2,2,2,0.56,0.31,merf,0,known-w-property,1,target
5175,57.2,2,2,0.56,0.31,pluff,1,target,1,target
5175,57.2,2,2,0.56,0.31,taf,0,known-w-property,0,known-w-property
5177,60.36666667,3,2,0.44,0.5,fep,1,target,1,target
5177,60.36666667,3,2,0.44,0.5,gelp,1,target,1,target
5177,60.36666667,3,2,0.44,0.5,merf,1,target,1,target
5177,60.36666667,3,2,0.44,0.5,pluff,1,target,1,target
5177,60.36666667,3,2,0.44,0.5,taf,0,novel-wo-property,0,novel-wo-property
5178,52.36666667,2,1,0.19,0.44,fep,0,known-w-property,1,target
5178,52.36666667,2,1,0.19,0.44,gelp,0,known-w-property,0,known-wo-property
5178,52.36666667,2,1,0.19,0.44,merf,1,target,0,known-wo-property
5178,52.36666667,2,1,0.19,0.44,pluff,0,known-w-property,0,novel-wo-property
5178,52.36666667,2,1,0.19,0.44,taf,1,target,0,known-w-property
5182,51.1,2,1,0.5,0.56,fep,0,known-w-property,0,novel-wo-property
5182,51.1,2,1,0.5,0.56,gelp,0,novel-wo-property,0,known-w-property
5182,51.1,2,1,0.5,0.56,merf,0,NA,0,known-w-property
5182,51.1,2,1,0.5,0.56,pluff,0,known-w-property,1,target
5182,51.1,2,1,0.5,0.56,taf,0,known-w-property,1,target
5184,42.96666667,1,1,0.19,0.38,fep,0,known-w-property,0,known-w-property
5184,42.96666667,1,1,0.19,0.38,gelp,0,known-w-property,0,known-w-property
5184,42.96666667,1,1,0.19,0.38,merf,0,known-w-property,1,target
5184,42.96666667,1,1,0.19,0.38,pluff,0,known-w-property,0,novel-wo-property
5184,42.96666667,1,1,0.19,0.38,taf,0,known-w-property,0,known-w-property
5187,50.46666667,2,2,0.25,0.69,fep,0,known-w-property,0,novel-wo-property
5187,50.46666667,2,2,0.25,0.69,gelp,1,target,0,novel-wo-property
5187,50.46666667,2,2,0.25,0.69,merf,0,known-w-property,0,novel-wo-property
5187,50.46666667,2,2,0.25,0.69,pluff,1,target,1,target
5187,50.46666667,2,2,0.25,0.69,taf,1,target,1,target
5190,60.66666667,3,2,0.44,0.44,fep,0,known-w-property,0,novel-wo-property
5190,60.66666667,3,2,0.44,0.44,gelp,0,known-w-property,0,known-w-property
5190,60.66666667,3,2,0.44,0.44,merf,0,novel-wo-property,0,novel-wo-property
5190,60.66666667,3,2,0.44,0.44,pluff,0,known-w-property,0,novel-wo-property
5190,60.66666667,3,2,0.44,0.44,taf,0,known-w-property,0,known-w-property
5192,57.83333333,2,2,0.38,0.75,fep,1,target,0,known-wo-property
5192,57.83333333,2,2,0.38,0.75,gelp,1,target,1,target
5192,57.83333333,2,2,0.38,0.75,merf,1,target,1,target
5192,57.83333333,2,2,0.38,0.75,pluff,0,known-w-property,0,known-w-property
5192,57.83333333,2,2,0.38,0.75,taf,0,known-w-property,1,target
5194,49.66666667,2,2,0.5,0.31,fep,0,known-w-property,0,known-wo-property
5194,49.66666667,2,2,0.5,0.31,gelp,0,known-w-property,0,novel-wo-property
5194,49.66666667,2,2,0.5,0.31,merf,1,target,0,known-wo-property
5194,49.66666667,2,2,0.5,0.31,pluff,0,known-w-property,1,target
5194,49.66666667,2,2,0.5,0.31,taf,0,novel-wo-property,1,target
5196,54.8,2,2,0.19,0.31,fep,0,known-w-property,0,known-wo-property
5196,54.8,2,2,0.19,0.31,gelp,0,known-w-property,0,known-wo-property
5196,54.8,2,2,0.19,0.31,merf,0,known-w-property,1,target
5196,54.8,2,2,0.19,0.31,pluff,1,target,0,known-w-property
5196,54.8,2,2,0.19,0.31,taf,0,known-w-property,0,known-w-property
5197,43.6,1,2,0.31,0.19,fep,0,known-w-property,0,known-wo-property
5197,43.6,1,2,0.31,0.19,gelp,1,target,0,novel-wo-property
5197,43.6,1,2,0.31,0.19,merf,1,target,1,target
5197,43.6,1,2,0.31,0.19,pluff,0,known-w-property,0,known-wo-property
5197,43.6,1,2,0.31,0.19,taf,0,known-w-property,0,known-w-property
5198,60.2,3,1,0.5,0.63,fep,1,target,1,target
5198,60.2,3,1,0.5,0.63,gelp,1,target,1,target
5198,60.2,3,1,0.5,0.63,merf,1,target,1,target
5198,60.2,3,1,0.5,0.63,pluff,0,known-w-property,0,known-wo-property
5198,60.2,3,1,0.5,0.63,taf,0,known-w-property,0,known-w-property
5199,58.23333333,2,2,0.69,0.5,fep,0,known-w-property,1,target
5199,58.23333333,2,2,0.69,0.5,gelp,1,target,1,target
5199,58.23333333,2,2,0.69,0.5,merf,0,known-w-property,0,known-w-property
5199,58.23333333,2,2,0.69,0.5,pluff,1,target,1,target
5199,58.23333333,2,2,0.69,0.5,taf,0,known-w-property,1,target
5200,53.63333333,2,1,0.69,0.69,fep,1,target,1,target
5200,53.63333333,2,1,0.69,0.69,gelp,1,target,1,target
5200,53.63333333,2,1,0.69,0.69,merf,1,target,1,target
5200,53.63333333,2,1,0.69,0.69,pluff,1,target,1,target
5200,53.63333333,2,1,0.69,0.69,taf,1,target,1,target
5201,44.03333333,1,1,0.25,0.31,fep,1,target,1,target
5201,44.03333333,1,1,0.25,0.31,gelp,0,known-w-property,1,target
5201,44.03333333,1,1,0.25,0.31,merf,0,known-w-property,1,target
5201,44.03333333,1,1,0.25,0.31,pluff,0,known-w-property,1,target
5201,44.03333333,1,1,0.25,0.31,taf,1,target,1,target
5202,60.56666667,3,2,0.44,0.31,fep,0,known-w-property,0,known-wo-property
5202,60.56666667,3,2,0.44,0.31,gelp,1,target,0,known-wo-property
5202,60.56666667,3,2,0.44,0.31,merf,1,target,1,target
5202,60.56666667,3,2,0.44,0.31,pluff,1,target,0,known-wo-property
5202,60.56666667,3,2,0.44,0.31,taf,0,known-w-property,0,known-w-property
5204,51.2,2,2,0.56,0.5,fep,0,novel-wo-property,0,novel-wo-property
5204,51.2,2,2,0.56,0.5,gelp,0,known-w-property,1,target
5204,51.2,2,2,0.56,0.5,merf,0,known-w-property,0,known-w-property
5204,51.2,2,2,0.56,0.5,pluff,0,novel-wo-property,0,known-w-property
5204,51.2,2,2,0.56,0.5,taf,0,novel-wo-property,0,known-w-property
5205,40.7,1,1,0.44,0.25,fep,0,known-w-property,0,NA
5205,40.7,1,1,0.44,0.25,gelp,0,known-w-property,0,known-w-property
5205,40.7,1,1,0.44,0.25,merf,1,target,0,known-w-property
5205,40.7,1,1,0.44,0.25,pluff,0,known-w-property,0,known-w-property
5205,40.7,1,1,0.44,0.25,taf,0,known-w-property,1,target
5206,56.9,2,1,0.56,0.56,fep,0,known-w-property,1,target
5206,56.9,2,1,0.56,0.56,gelp,0,novel-wo-property,1,target
5206,56.9,2,1,0.56,0.56,merf,1,target,1,target
5206,56.9,2,1,0.56,0.56,pluff,1,target,0,known-wo-property
5206,56.9,2,1,0.56,0.56,taf,1,target,1,target
5208,39.46666667,1,1,0.25,0.31,fep,0,known-w-property,0,novel-wo-property
5208,39.46666667,1,1,0.25,0.31,gelp,0,known-w-property,0,novel-wo-property
5208,39.46666667,1,1,0.25,0.31,merf,1,target,1,target
5208,39.46666667,1,1,0.25,0.31,pluff,0,known-w-property,0,known-w-property
5208,39.46666667,1,1,0.25,0.31,taf,1,target,1,target
5211,54.16666667,2,1,0.5,0.5,fep,1,target,1,target
5211,54.16666667,2,1,0.5,0.5,gelp,1,target,1,target
5211,54.16666667,2,1,0.5,0.5,merf,1,target,1,target
5211,54.16666667,2,1,0.5,0.5,pluff,1,target,1,target
5211,54.16666667,2,1,0.5,0.5,taf,0,known-w-property,0,known-w-property
5212,51.9,2,2,0.25,0.25,fep,0,known-w-property,0,novel-wo-property
5212,51.9,2,2,0.25,0.25,gelp,1,target,0,known-w-property
5212,51.9,2,2,0.25,0.25,merf,0,known-w-property,0,known-w-property
5212,51.9,2,2,0.25,0.25,pluff,0,known-w-property,0,known-w-property
5212,51.9,2,2,0.25,0.25,taf,0,known-w-property,1,target
5214,61.13333333,3,2,0.75,0.75,fep,1,target,1,target
5214,61.13333333,3,2,0.75,0.75,gelp,1,target,0,novel-wo-property
5214,61.13333333,3,2,0.75,0.75,merf,1,target,1,target
5214,61.13333333,3,2,0.75,0.75,pluff,1,target,1,target
5214,61.13333333,3,2,0.75,0.75,taf,1,target,1,target
5217,59.6,2,1,0.56,0.69,fep,1,target,1,target
5217,59.6,2,1,0.56,0.69,gelp,1,target,1,target
5217,59.6,2,1,0.56,0.69,merf,1,target,1,target
5217,59.6,2,1,0.56,0.69,pluff,1,target,1,target
5217,59.6,2,1,0.56,0.69,taf,1,target,1,target
5219,49.36666667,2,1,0.31,0.63,fep,1,target,1,target
5219,49.36666667,2,1,0.31,0.63,gelp,1,target,1,target
5219,49.36666667,2,1,0.31,0.63,merf,1,target,1,target
5219,49.36666667,2,1,0.31,0.63,pluff,1,target,1,target
5219,49.36666667,2,1,0.31,0.63,taf,1,target,1,target
5254,58.63333333,2,1,0.75,0.69,fep,1,target,1,target
5254,58.63333333,2,1,0.75,0.69,gelp,1,target,1,target
5254,58.63333333,2,1,0.75,0.69,merf,1,target,1,target
5254,58.63333333,2,1,0.75,0.69,pluff,1,target,1,target
5254,58.63333333,2,1,0.75,0.69,taf,1,target,1,target
5255,50.63333333,2,2,0.44,0.44,fep,0,known-w-property,0,known-wo-property
5255,50.63333333,2,2,0.44,0.44,gelp,0,known-w-property,0,known-wo-property
5255,50.63333333,2,2,0.44,0.44,merf,1,target,1,target
5255,50.63333333,2,2,0.44,0.44,pluff,0,known-w-property,0,known-wo-property
5255,50.63333333,2,2,0.44,0.44,taf,1,target,0,known-wo-property
5256,57.63333333,2,2,0.69,0.63,fep,0,known-w-property,1,target
5256,57.63333333,2,2,0.69,0.63,gelp,0,known-w-property,0,known-wo-property
5256,57.63333333,2,2,0.69,0.63,merf,0,known-w-property,0,novel-wo-property
5256,57.63333333,2,2,0.69,0.63,pluff,1,target,1,target
5256,57.63333333,2,2,0.69,0.63,taf,1,target,0,known-w-property
5257,49.63333333,2,2,0.25,0.31,fep,0,known-w-property,0,known-w-property
5257,49.63333333,2,2,0.25,0.31,gelp,1,target,0,known-wo-property
5257,49.63333333,2,2,0.25,0.31,merf,0,known-w-property,0,novel-wo-property
5257,49.63333333,2,2,0.25,0.31,pluff,0,known-w-property,0,known-wo-property
5257,49.63333333,2,2,0.25,0.31,taf,0,NA,0,known-wo-property
5258,54.03333333,2,2,0.88,0.75,fep,1,target,1,target
5258,54.03333333,2,2,0.88,0.75,gelp,1,target,1,target
5258,54.03333333,2,2,0.88,0.75,merf,1,target,1,target
5258,54.03333333,2,2,0.88,0.75,pluff,0,novel-wo-property,0,known-wo-property
5258,54.03333333,2,2,0.88,0.75,taf,0,novel-wo-property,0,novel-wo-property
5259,58.66666667,2,1,0.31,0.19,fep,0,novel-wo-property,1,target
5259,58.66666667,2,1,0.31,0.19,gelp,0,novel-wo-property,0,known-wo-property
5259,58.66666667,2,1,0.31,0.19,merf,0,known-w-property,0,novel-wo-property
5259,58.66666667,2,1,0.31,0.19,pluff,1,target,0,known-wo-property
5259,58.66666667,2,1,0.31,0.19,taf,0,known-w-property,0,novel-wo-property
5260,43.4,1,2,0.69,0.25,fep,0,known-w-property,0,known-wo-property
5260,43.4,1,2,0.69,0.25,gelp,1,target,0,novel-wo-property
5260,43.4,1,2,0.69,0.25,merf,1,target,0,known-wo-property
5260,43.4,1,2,0.69,0.25,pluff,0,known-w-property,0,known-wo-property
5260,43.4,1,2,0.69,0.25,taf,0,known-w-property,1,target
5261,48.5,2,2,0.44,0.31,fep,0,known-w-property,0,known-wo-property
5261,48.5,2,2,0.44,0.31,gelp,1,target,1,target
5261,48.5,2,2,0.44,0.31,merf,1,target,1,target
5261,48.5,2,2,0.44,0.31,pluff,0,known-w-property,0,known-wo-property
5261,48.5,2,2,0.44,0.31,taf,0,known-w-property,1,target
5262,59.63333333,2,2,0.81,0.63,fep,1,target,1,target
5262,59.63333333,2,2,0.81,0.63,gelp,1,target,1,target
5262,59.63333333,2,2,0.81,0.63,merf,1,target,0,novel-wo-property
5262,59.63333333,2,2,0.81,0.63,pluff,1,target,1,target
5262,59.63333333,2,2,0.81,0.63,taf,1,target,1,target
5263,60,3,1,0.5,0.44,fep,1,target,1,target
5263,60,3,1,0.5,0.44,gelp,1,target,1,target
5263,60,3,1,0.5,0.44,merf,0,novel-wo-property,1,target
5263,60,3,1,0.5,0.44,pluff,1,target,1,target
5263,60,3,1,0.5,0.44,taf,1,target,1,target
5264,54.96666667,2,2,0.25,0.69,fep,0,known-w-property,0,novel-wo-property
5264,54.96666667,2,2,0.25,0.69,gelp,0,known-w-property,0,known-wo-property
5264,54.96666667,2,2,0.25,0.69,merf,0,known-w-property,0,known-w-property
5264,54.96666667,2,2,0.25,0.69,pluff,0,known-w-property,1,target
5264,54.96666667,2,2,0.25,0.69,taf,1,target,1,target
5265,54.73333333,2,1,0.31,0.31,fep,0,novel-wo-property,0,novel-wo-property
5265,54.73333333,2,1,0.31,0.31,gelp,0,known-w-property,0,known-wo-property
5265,54.73333333,2,1,0.31,0.31,merf,1,target,0,novel-wo-property
5265,54.73333333,2,1,0.31,0.31,pluff,1,target,0,novel-wo-property
5265,54.73333333,2,1,0.31,0.31,taf,0,known-w-property,0,known-wo-property
5266,42.13333333,1,2,0.44,0.31,fep,0,known-w-property,0,known-wo-property
5266,42.13333333,1,2,0.44,0.31,gelp,1,target,0,known-wo-property
5266,42.13333333,1,2,0.44,0.31,merf,1,target,0,novel-wo-property
5266,42.13333333,1,2,0.44,0.31,pluff,0,known-w-property,0,novel-wo-property
5266,42.13333333,1,2,0.44,0.31,taf,0,novel-wo-property,0,novel-wo-property
5267,46.7,1,2,0.31,0.44,fep,0,known-w-property,1,target
5267,46.7,1,2,0.31,0.44,gelp,0,known-w-property,0,known-wo-property
5267,46.7,1,2,0.31,0.44,merf,0,known-w-property,0,known-w-property
5267,46.7,1,2,0.31,0.44,pluff,1,target,1,target
5267,46.7,1,2,0.31,0.44,taf,0,known-w-property,0,known-w-property
5268,51.06666667,2,1,0.5,0.31,fep,0,known-w-property,0,known-wo-property
5268,51.06666667,2,1,0.5,0.31,gelp,1,target,1,target
5268,51.06666667,2,1,0.5,0.31,merf,0,novel-wo-property,0,known-wo-property
5268,51.06666667,2,1,0.5,0.31,pluff,0,known-w-property,0,known-wo-property
5268,51.06666667,2,1,0.5,0.31,taf,1,target,0,novel-wo-property
5269,59,2,1,0.63,0.5,fep,1,target,1,target
5269,59,2,1,0.63,0.5,gelp,1,target,0,known-wo-property
5269,59,2,1,0.63,0.5,merf,0,known-w-property,0,known-w-property
5269,59,2,1,0.63,0.5,pluff,1,target,0,known-wo-property
5269,59,2,1,0.63,0.5,taf,0,novel-wo-property,0,novel-wo-property
5270,43.4,1,1,0.06,0.31,fep,0,novel-wo-property,0,novel-wo-property
5270,43.4,1,1,0.06,0.31,gelp,0,known-w-property,0,known-w-property
5270,43.4,1,1,0.06,0.31,merf,1,target,1,target
5270,43.4,1,1,0.06,0.31,pluff,0,known-w-property,0,novel-wo-property
5270,43.4,1,1,0.06,0.31,taf,0,known-w-property,0,novel-wo-property
5271,50.36666667,2,1,0.31,0.56,fep,1,target,1,target
5271,50.36666667,2,1,0.31,0.56,gelp,1,target,1,target
5271,50.36666667,2,1,0.31,0.56,merf,0,known-w-property,0,known-w-property
5271,50.36666667,2,1,0.31,0.56,pluff,1,target,1,target
5271,50.36666667,2,1,0.31,0.56,taf,0,known-w-property,0,known-w-property
5272,39.4,1,2,0.13,0.31,fep,1,target,0,novel-wo-property
5272,39.4,1,2,0.13,0.31,gelp,0,known-w-property,0,novel-wo-property
5272,39.4,1,2,0.13,0.31,merf,1,target,0,known-w-property
5272,39.4,1,2,0.13,0.31,pluff,0,known-w-property,0,known-w-property
5272,39.4,1,2,0.13,0.31,taf,0,known-w-property,1,target
5274,58.76666667,2,2,0.44,0.56,fep,0,known-w-property,0,known-wo-property
5274,58.76666667,2,2,0.44,0.56,gelp,1,target,0,known-wo-property
5274,58.76666667,2,2,0.44,0.56,merf,0,known-w-property,0,known-w-property
5274,58.76666667,2,2,0.44,0.56,pluff,0,known-w-property,0,known-wo-property
5274,58.76666667,2,2,0.44,0.56,taf,0,known-w-property,0,known-w-property
5275,56.33333333,2,1,0.38,0.69,fep,0,known-w-property,1,target
5275,56.33333333,2,1,0.38,0.69,gelp,1,target,1,target
5275,56.33333333,2,1,0.38,0.69,merf,1,target,1,target
5275,56.33333333,2,1,0.38,0.69,pluff,0,known-w-property,0,known-wo-property
5275,56.33333333,2,1,0.38,0.69,taf,0,known-w-property,0,known-w-property
5276,48,2,1,0.38,0.25,fep,1,target,1,target
5276,48,2,1,0.38,0.25,gelp,0,known-w-property,0,NA
5276,48,2,1,0.38,0.25,merf,0,known-w-property,0,known-wo-property
5276,48,2,1,0.38,0.25,pluff,0,known-w-property,1,target
5276,48,2,1,0.38,0.25,taf,0,known-w-property,0,known-w-property
5277,52.1,2,2,0.81,0.31,fep,0,known-w-property,0,known-wo-property
5277,52.1,2,2,0.81,0.31,gelp,1,target,1,target
5277,52.1,2,2,0.81,0.31,merf,1,target,1,target
5277,52.1,2,2,0.81,0.31,pluff,0,novel-wo-property,0,known-w-property
5277,52.1,2,2,0.81,0.31,taf,0,known-w-property,0,known-w-property
5278,51.76666667,2,2,0.56,0.44,fep,0,known-w-property,0,known-wo-property
5278,51.76666667,2,2,0.56,0.44,gelp,1,target,0,known-wo-property
5278,51.76666667,2,2,0.56,0.44,merf,0,novel-wo-property,0,known-wo-property
5278,51.76666667,2,2,0.56,0.44,pluff,1,target,0,known-wo-property
5278,51.76666667,2,2,0.56,0.44,taf,0,known-w-property,0,known-w-property
5280,59.4,2,2,0.63,0.63,fep,0,known-w-property,0,known-wo-property
5280,59.4,2,2,0.63,0.63,gelp,1,target,1,target
5280,59.4,2,2,0.63,0.63,merf,1,target,1,target
5280,59.4,2,2,0.63,0.63,pluff,0,known-w-property,0,known-wo-property
5280,59.4,2,2,0.63,0.63,taf,1,target,1,target
5281,60,3,2,0.63,0.5,fep,1,target,1,target
5281,60,3,2,0.63,0.5,gelp,0,known-w-property,0,known-wo-property
5281,60,3,2,0.63,0.5,merf,1,target,1,target
5281,60,3,2,0.63,0.5,pluff,1,target,1,target
5281,60,3,2,0.63,0.5,taf,0,known-w-property,0,known-w-property
5283,46.63333333,1,1,0.38,0.38,fep,0,known-w-property,0,novel-wo-property
5283,46.63333333,1,1,0.38,0.38,gelp,1,target,1,target
5283,46.63333333,1,1,0.38,0.38,merf,0,known-w-property,0,known-wo-property
5283,46.63333333,1,1,0.38,0.38,pluff,0,known-w-property,0,NA
5283,46.63333333,1,1,0.38,0.38,taf,0,novel-wo-property,1,target
5287,45.23333333,1,2,0.44,0.63,fep,0,known-w-property,1,target
5287,45.23333333,1,2,0.44,0.63,gelp,1,target,1,target
5287,45.23333333,1,2,0.44,0.63,merf,1,target,0,known-wo-property
5287,45.23333333,1,2,0.44,0.63,pluff,0,known-w-property,0,known-wo-property
5287,45.23333333,1,2,0.44,0.63,taf,0,novel-wo-property,0,novel-wo-property
5288,48.43333333,2,1,0.31,0.25,fep,0,novel-wo-property,1,target
5288,48.43333333,2,1,0.31,0.25,gelp,0,known-w-property,0,known-w-property
5288,48.43333333,2,1,0.31,0.25,merf,1,target,1,target
5288,48.43333333,2,1,0.31,0.25,pluff,0,known-w-property,1,target
5288,48.43333333,2,1,0.31,0.25,taf,1,target,0,novel-wo-property
5290,43.3,1,1,0.25,0.19,fep,0,known-w-property,0,novel-wo-property
5290,43.3,1,1,0.25,0.19,gelp,0,known-w-property,0,known-wo-property
5290,43.3,1,1,0.25,0.19,merf,1,target,0,known-w-property
5290,43.3,1,1,0.25,0.19,pluff,1,target,0,known-wo-property
5290,43.3,1,1,0.25,0.19,taf,0,known-w-property,1,target
5293,40.2,1,2,0.19,0.38,fep,0,known-w-property,0,known-w-property
5293,40.2,1,2,0.19,0.38,gelp,1,target,0,known-wo-property
5293,40.2,1,2,0.19,0.38,merf,1,target,1,target
5293,40.2,1,2,0.19,0.38,pluff,1,target,1,target
5293,40.2,1,2,0.19,0.38,taf,0,known-w-property,0,known-w-property
5300,48.43333333,2,2,0,0.31,fep,0,known-w-property,0,novel-wo-property
